name	scientific_name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
MVC278	Shigella dysenteriae	622	S	776	623	1399	0.00031
MVC278	Gibbsiella quercinecans	929813	S	15	0	15	0.0
MVC278	Klebsiella pneumoniae	573	S	143572	16025	159597	0.03517
MVC278	Klebsiella oxytoca	571	S	76	3	79	2e-05
MVC278	Lelliottia jeotgali	1907578	S	20	3	23	1e-05
MVC278	Raoultella planticola	575	S	14	0	14	0.0
MVC278	Lelliottia sp. WB101	2153385	S	24	3	27	1e-05
MVC278	Pasteurella multocida	747	S	4	3	7	0.0
MVC278	Plautia stali symbiont	891974	S	5	0	5	0.0
MVC278	Aeromonas veronii	654	S	4	1	5	0.0
MVC278	Citrobacter freundii complex sp. CFNIH2	2066049	S	15	68	83	2e-05
MVC278	secondary endosymbiont of Ctenarytaina eucalypti	1199245	S	4	1	5	0.0
MVC278	Cronobacter sakazakii	28141	S	38	41	79	2e-05
MVC278	Yersinia enterocolitica	630	S	12	1	13	0.0
MVC278	Hafnia alvei	569	S	28	1	29	1e-05
MVC278	Yersinia pestis	632	S	26	80	106	2e-05
MVC278	Yersinia pseudotuberculosis	633	S	8	1	9	0.0
MVC278	Citrobacter youngae	133448	S	4	16	20	0.0
MVC278	Escherichia coli	562	S	2857970	1482518	4340488	0.95654
MVC278	Shimwellia blattae	563	S	116	0	116	2.9999999999999997e-05
MVC278	Escherichia fergusonii	564	S	321	124	445	0.0001
MVC278	Enterobacter cloacae complex sp.	2027919	S	10	4	14	0.0
MVC278	Klebsiella variicola	244366	S	18	4	22	0.0
MVC278	Cronobacter dublinensis	413497	S	37	1	38	1e-05
MVC278	Enterobacter cancerogenus	69218	S	26	0	26	1e-05
MVC278	Enterobacter roggenkampii	1812935	S	76	56	132	2.9999999999999997e-05
MVC278	Enterobacteriaceae bacterium ENNIH1	2066051	S	11	1	12	0.0
MVC278	Dickeya zeae	204042	S	5	1	6	0.0
MVC278	Citrobacter farmeri	67824	S	26	11	37	1e-05
MVC278	Citrobacter rodentium	67825	S	285	15	300	7e-05
MVC278	Citrobacter werkmanii	67827	S	55	30	85	2e-05
MVC278	Pectobacterium carotovorum	554	S	41	6	47	1e-05
MVC278	Dickeya chrysanthemi	556	S	4	1	5	0.0
MVC278	Enterobacter cloacae	550	S	97	115	212	5e-05
MVC278	Pantoea ananatis	553	S	4	0	4	0.0
MVC278	Candidatus Sodalis pierantonius	1486991	S	6	4	10	0.0
MVC278	Pantoea vagans	470934	S	4	6	10	0.0
MVC278	Xenorhabdus bovienii	40576	S	5	0	5	0.0
MVC278	Kluyvera intermedia	61648	S	11	0	11	0.0
MVC278	Lelliottia amnigena	61646	S	33	1	34	1e-05
MVC278	Pluralibacter gergoviae	61647	S	41	1	42	1e-05
MVC278	Enterobacter asburiae	61645	S	37	9	46	1e-05
MVC278	Citrobacter freundii complex sp. CFNIH9	2077149	S	4	16	20	0.0
MVC278	Homo sapiens	9606	S	99	0	99	2e-05
MVC278	Erwinia persicina	55211	S	4	0	4	0.0
MVC278	Citrobacter freundii complex sp. CFNIH3	2077147	S	4	10	14	0.0
MVC278	Kosakonia sacchari	1158459	S	15	0	15	0.0
MVC278	Serratia marcescens	615	S	12	3	15	0.0
MVC278	Enterobacter sp. R4-368	1166130	S	23	0	23	1e-05
MVC278	Shigella virus SfMu	1980943	S	4	0	4	0.0
MVC278	Citrobacter braakii	57706	S	7	30	37	1e-05
MVC278	Staphylococcus aureus	1280	S	29	8	37	1e-05
MVC278	Pantoea stewartii	66269	S	7	1	8	0.0
MVC278	Lonsdalea britannica	1082704	S	4	0	4	0.0
MVC278	Serratia fonticola	47917	S	5	0	5	0.0
MVC206	Escherichia marmotae	1499973	S	2614	195	2809	0.0006799999999999999
MVC206	[Enterobacter] lignolyticus	1334193	S	1141	25	1166	0.00028
MVC206	secondary endosymbiont of Heteropsylla cubana	134287	S	4	1	5	0.0
MVC206	Citrobacter sp. CRE-46	1703250	S	6	13	19	0.0
MVC206	Citrobacter amalonaticus	35703	S	78	46	124	2.9999999999999997e-05
MVC206	Raoultella ornithinolytica	54291	S	32	132	164	4e-05
MVC206	Cronobacter condimenti	1163710	S	24	2	26	1e-05
MVC206	Lelliottia nimipressuralis	69220	S	8	0	8	0.0
MVC206	Dickeya paradisiaca	69223	S	5	0	5	0.0
MVC206	Leclercia sp. LSNIH1	1920114	S	12	1	13	0.0
MVC206	Leclercia sp. LSNIH3	1920116	S	132	37	169	4e-05
MVC206	Citrobacter freundii	546	S	442	285	727	0.00016999999999999999
MVC206	Citrobacter sp. CFNIH10	1920110	S	7	27	34	1e-05
MVC206	Citrobacter koseri	545	S	359	14	373	9e-05
MVC206	Pantoea sp. PSNIH1	1484158	S	4	0	4	0.0
MVC206	Klebsiella aerogenes	548	S	46	1	47	1e-05
MVC206	Salmonella bongori	54736	S	103	0	103	2e-05
MVC206	Dickeya dadantii	204038	S	8	12	20	0.0
MVC206	Lelliottia jeotgali	1907578	S	37	2	39	1e-05
MVC206	Salmonella enterica	28901	S	2481	3839	6320	0.0015199999999999999
MVC206	Buchnera aphidicola	9	S	8	0	8	0.0
MVC206	Kosakonia cowanii	208223	S	55	0	55	1e-05
MVC206	Enterobacteriaceae bacterium w6	2282310	S	446	63	509	0.00011999999999999999
MVC206	Serratia plymuthica	82996	S	8	2	10	0.0
MVC206	Brenneria sp. EniD312	598467	S	4	1	5	0.0
MVC206	Kosakonia radicincitans	283686	S	25	19	44	1e-05
MVC206	Klebsiella quasipneumoniae	1463165	S	55	24	79	2e-05
MVC206	Cedecea neteri	158822	S	62	0	62	1e-05
MVC206	Enterobacter sp. SA187	1914861	S	126	2	128	2.9999999999999997e-05
MVC206	Enterobacter sp. FY-07	1692238	S	30	0	30	1e-05
MVC206	Plesiomonas shigelloides	703	S	5	0	5	0.0
MVC206	Limnobaculum parvum	2172103	S	7	0	7	0.0
MVC206	Cronobacter malonaticus	413503	S	7	3	10	0.0
MVC206	Cronobacter turicensis	413502	S	17	3	20	0.0
MVC206	Cronobacter muytjensii	413501	S	93	13	106	2.9999999999999997e-05
MVC206	Enterobacter bugandensis	881260	S	11	0	11	0.0
MVC206	Enterobacter sp. Crenshaw	1977566	S	4	1	5	0.0
MVC206	Tatumella ptyseos	82987	S	5	0	5	0.0
MVC206	Pragia fontium	82985	S	6	0	6	0.0
MVC206	Enterobacter hormaechei	158836	S	116	134	250	5.9999999999999995e-05
MVC206	Enterobacter sp. 638	399742	S	20	0	20	0.0
MVC206	Escherichia albertii	208962	S	4554	504	5058	0.00122
MVC206	Providencia rettgeri	587	S	4	3	7	0.0
MVC206	Proteus mirabilis	584	S	14	1	15	0.0
MVC206	Klebsiella michiganensis	1134687	S	16	7	23	1e-05
MVC206	Citrobacter sp. FDAARGOS_156	1702170	S	476	100	576	0.00014
MVC206	Brenneria goodwinii	1109412	S	4	1	5	0.0
MVC206	Kosakonia oryzae	497725	S	48	13	61	1e-05
MVC206	Cutibacterium acnes	1747	S	14	3	17	0.0
MVC206	Enterobacteriaceae bacterium strain FGI 57	693444	S	69	0	69	2e-05
MVC206	Klebsiella quasivariicola	2026240	S	19	1	20	0.0
MVC206	Shigella flexneri	623	S	335	298	633	0.00015
MVC206	Shigella dysenteriae	622	S	1246	1011	2257	0.00054
MVC206	Gibbsiella quercinecans	929813	S	15	0	15	0.0
MVC206	Klebsiella pneumoniae	573	S	347	120	467	0.00011
MVC206	Klebsiella oxytoca	571	S	40	8	48	1e-05
MVC206	Enterobacter sp. E20	1560339	S	512	170	682	0.00016
MVC206	Raoultella planticola	575	S	15	6	21	1e-05
MVC206	Pseudomonas sp. UW4	1207075	S	4	4	8	0.0
MVC206	Lelliottia sp. WB101	2153385	S	27	1	28	1e-05
MVC206	Escherichia phage D108	665033	S	492	552	1044	0.00025
MVC206	Pasteurella multocida	747	S	4	2	6	0.0
MVC206	Plautia stali symbiont	891974	S	20	0	20	0.0
MVC206	Candidatus Doolittlea endobia	1778262	S	7	1	8	0.0
MVC206	Citrobacter freundii complex sp. CFNIH2	2066049	S	14	20	34	1e-05
MVC206	secondary endosymbiont of Ctenarytaina eucalypti	1199245	S	5	0	5	0.0
MVC206	Cronobacter sakazakii	28141	S	27	20	47	1e-05
MVC206	Yersinia enterocolitica	630	S	133	3	136	2.9999999999999997e-05
MVC206	Hafnia alvei	569	S	46	3	49	1e-05
MVC206	Yersinia pestis	632	S	59	290	349	8e-05
MVC206	Candidatus Sodalis pierantonius	1486991	S	10	2	12	0.0
MVC206	Edwardsiella tarda	636	S	5	4	9	0.0
MVC206	Citrobacter youngae	133448	S	4	3	7	0.0
MVC206	Yersinia ruckeri	29486	S	5	0	5	0.0
MVC206	Shimwellia blattae	563	S	119	0	119	2.9999999999999997e-05
MVC206	Escherichia fergusonii	564	S	991	305	1296	0.00031
MVC206	Enterococcus hirae	1354	S	4	0	4	0.0
MVC206	Enterobacter cloacae complex sp.	2027919	S	24	5	29	1e-05
MVC206	Klebsiella variicola	244366	S	260	248	508	0.00011999999999999999
MVC206	Staphylococcus aureus	1280	S	19	12	31	1e-05
MVC206	Cronobacter dublinensis	413497	S	87	12	99	2e-05
MVC206	Enterobacter cancerogenus	69218	S	22	0	22	1e-05
MVC206	Enterobacter roggenkampii	1812935	S	5	3	8	0.0
MVC206	Enterobacteriaceae bacterium ENNIH1	2066051	S	202	15	217	5e-05
MVC206	Edwardsiella ictaluri	67780	S	4	0	4	0.0
MVC206	Dickeya zeae	204042	S	9	1	10	0.0
MVC206	Citrobacter farmeri	67824	S	43	6	49	1e-05
MVC206	Citrobacter rodentium	67825	S	157	4	161	4e-05
MVC206	Serratia sp. ATCC 39006	104623	S	7	0	7	0.0
MVC206	Citrobacter werkmanii	67827	S	149	26	175	4e-05
MVC206	Pantoea sp. At-9b	592316	S	6	0	6	0.0
MVC206	Pectobacterium carotovorum	554	S	7	22	29	1e-05
MVC206	Enterobacter cloacae	550	S	214	156	370	9e-05
MVC206	Pantoea ananatis	553	S	4	1	5	0.0
MVC206	Xenorhabdus doucetiae	351671	S	9	0	9	0.0
MVC206	Pantoea vagans	470934	S	5	7	12	0.0
MVC206	Xenorhabdus poinarii	40577	S	33	1	34	1e-05
MVC206	Kluyvera intermedia	61648	S	24	1	25	1e-05
MVC206	Lelliottia amnigena	61646	S	255	5	260	5.9999999999999995e-05
MVC206	Pluralibacter gergoviae	61647	S	826	9	835	0.0002
MVC206	Cronobacter universalis	535744	S	4	1	5	0.0
MVC206	Enterobacter asburiae	61645	S	124	37	161	4e-05
MVC206	Escherichia coli	562	S	2718389	1405614	4124003	0.99187
MVC206	Rahnella sp. ERMR1:05	1805933	S	4	7	11	0.0
MVC206	Homo sapiens	9606	S	106	0	106	2.9999999999999997e-05
MVC206	Erwinia persicina	55211	S	5	1	6	0.0
MVC206	Citrobacter freundii complex sp. CFNIH3	2077147	S	1368	796	2164	0.0005200000000000001
MVC206	Kosakonia sacchari	1158459	S	25	0	25	1e-05
MVC206	Serratia marcescens	615	S	102	15	117	2.9999999999999997e-05
MVC206	Erwinia billingiae	182337	S	4	0	4	0.0
MVC206	Enterobacter sp. R4-368	1166130	S	21	0	21	1e-05
MVC206	Shigella virus SfMu	1980943	S	1048	332	1380	0.00033
MVC206	Citrobacter braakii	57706	S	6	5	11	0.0
MVC206	Leminorella richardii	158841	S	5	0	5	0.0
MVC206	Staphylococcus haemolyticus	1283	S	60	1	61	1e-05
MVC206	Pantoea stewartii	66269	S	42	6	48	1e-05
MVC206	Enterobacter cloacae complex sp. ECNIH7	1915310	S	4	2	6	0.0
MVC206	Serratia fonticola	47917	S	5	0	5	0.0
MVC206	Vibrio campbellii	680	S	4	4	8	0.0
MVC692	Escherichia marmotae	1499973	S	757	40	797	0.00027
MVC692	[Enterobacter] lignolyticus	1334193	S	28	3	31	1e-05
MVC692	Vibrio harveyi	669	S	642	34	676	0.00022999999999999998
MVC692	Citrobacter amalonaticus	35703	S	33	76	109	4e-05
MVC692	Raoultella ornithinolytica	54291	S	46	33	79	2.9999999999999997e-05
MVC692	Cronobacter condimenti	1163710	S	20	2	22	1e-05
MVC692	Lelliottia nimipressuralis	69220	S	9	0	9	0.0
MVC692	Photobacterium damselae	38293	S	4	2	6	0.0
MVC692	Leclercia sp. LSNIH1	1920114	S	10	1	11	0.0
MVC692	Citrobacter freundii	546	S	109	248	357	0.00011999999999999999
MVC692	Citrobacter koseri	545	S	188	14	202	7e-05
MVC692	Klebsiella aerogenes	548	S	30	0	30	1e-05
MVC692	Salmonella bongori	54736	S	38	0	38	1e-05
MVC692	Salmonella enterica	28901	S	822	2369	3191	0.00106
MVC692	Kosakonia cowanii	208223	S	29	0	29	1e-05
MVC692	Enterobacteriaceae bacterium w6	2282310	S	7	6	13	0.0
MVC692	Komagataeibacter rhaeticus	215221	S	9	0	9	0.0
MVC692	Brenneria sp. EniD312	598467	S	4	1	5	0.0
MVC692	Klebsiella quasipneumoniae	1463165	S	29	9	38	1e-05
MVC692	Cedecea neteri	158822	S	26	0	26	1e-05
MVC692	Enterobacter sp. SA187	1914861	S	87	0	87	2.9999999999999997e-05
MVC692	Enterobacter sp. FY-07	1692238	S	29	0	29	1e-05
MVC692	Cronobacter turicensis	413502	S	9	2	11	0.0
MVC692	Cronobacter muytjensii	413501	S	9	1	10	0.0
MVC692	Enterobacter bugandensis	881260	S	10	2	12	0.0
MVC692	Leclercia adecarboxylata	83655	S	5	19	24	1e-05
MVC692	Enterobacter hormaechei	158836	S	37	53	90	2.9999999999999997e-05
MVC692	Enterobacter sp. 638	399742	S	10	0	10	0.0
MVC692	Escherichia albertii	208962	S	3034	231	3265	0.00109
MVC692	Proteus mirabilis	584	S	13	1	14	0.0
MVC692	Morganella morganii	582	S	8	0	8	0.0
MVC692	Candidatus Fukatsuia symbiotica	1878942	S	5	0	5	0.0
MVC692	Klebsiella michiganensis	1134687	S	9	2	11	0.0
MVC692	Citrobacter sp. FDAARGOS_156	1702170	S	77	43	120	4e-05
MVC692	Kosakonia oryzae	497725	S	15	33	48	2e-05
MVC692	Serratia sp. MYb239	2033438	S	78	8	86	2.9999999999999997e-05
MVC692	Enterobacteriaceae bacterium strain FGI 57	693444	S	31	0	31	1e-05
MVC692	Staphylococcus saprophyticus	29385	S	4	0	4	0.0
MVC692	Klebsiella quasivariicola	2026240	S	8	0	8	0.0
MVC692	Shigella flexneri	623	S	399	324	723	0.00023999999999999998
MVC692	Shigella dysenteriae	622	S	562	420	982	0.00033
MVC692	Gibbsiella quercinecans	929813	S	7	0	7	0.0
MVC692	Klebsiella pneumoniae	573	S	254	922	1176	0.00039
MVC692	Klebsiella oxytoca	571	S	35	2	37	1e-05
MVC692	Lelliottia jeotgali	1907578	S	22	3	25	1e-05
MVC692	Raoultella planticola	575	S	12	1	13	0.0
MVC692	Lelliottia sp. WB101	2153385	S	17	2	19	1e-05
MVC692	Pasteurella multocida	747	S	5	1	6	0.0
MVC692	Plautia stali symbiont	891974	S	6	0	6	0.0
MVC692	Candidatus Mikella endobia	1778264	S	4	0	4	0.0
MVC692	Citrobacter freundii complex sp. CFNIH2	2066049	S	10	38	48	2e-05
MVC692	Cronobacter sakazakii	28141	S	68	26	94	2.9999999999999997e-05
MVC692	Yersinia enterocolitica	630	S	6	0	6	0.0
MVC692	Yersinia pestis	632	S	42	129	171	5.9999999999999995e-05
MVC692	Yersinia frederiksenii	29484	S	5	1	6	0.0
MVC692	Escherichia coli	562	S	1922615	1065784	2988399	0.9950899999999999
MVC692	Shimwellia blattae	563	S	61	0	61	2e-05
MVC692	Escherichia fergusonii	564	S	312	94	406	0.00014
MVC692	Enterobacter cloacae complex sp.	2027919	S	18	6	24	1e-05
MVC692	Klebsiella variicola	244366	S	11	4	15	0.0
MVC692	Cronobacter dublinensis	413497	S	37	6	43	1e-05
MVC692	Enterobacter cancerogenus	69218	S	13	0	13	0.0
MVC692	Enterobacter roggenkampii	1812935	S	13	9	22	1e-05
MVC692	Enterobacteriaceae bacterium ENNIH1	2066051	S	7	0	7	0.0
MVC692	Citrobacter farmeri	67824	S	20	7	27	1e-05
MVC692	Citrobacter rodentium	67825	S	217	10	227	8e-05
MVC692	Citrobacter werkmanii	67827	S	44	20	64	2e-05
MVC692	Pectobacterium carotovorum	554	S	5	3	8	0.0
MVC692	Dickeya chrysanthemi	556	S	5	8	13	0.0
MVC692	Enterobacter cloacae	550	S	162	186	348	0.00011999999999999999
MVC692	Pantoea ananatis	553	S	4	1	5	0.0
MVC692	Xenorhabdus doucetiae	351671	S	4	3	7	0.0
MVC692	Pantoea vagans	470934	S	6	3	9	0.0
MVC692	Kluyvera intermedia	61648	S	8	0	8	0.0
MVC692	Lelliottia amnigena	61646	S	33	1	34	1e-05
MVC692	Pluralibacter gergoviae	61647	S	22	1	23	1e-05
MVC692	Enterobacter asburiae	61645	S	36	9	45	1e-05
MVC692	Citrobacter freundii complex sp. CFNIH9	2077149	S	6	18	24	1e-05
MVC692	Homo sapiens	9606	S	64	0	64	2e-05
MVC692	Micrococcus luteus	1270	S	22	3	25	1e-05
MVC692	Citrobacter freundii complex sp. CFNIH3	2077147	S	6	11	17	1e-05
MVC692	Kosakonia sacchari	1158459	S	20	1	21	1e-05
MVC692	Serratia marcescens	615	S	7	0	7	0.0
MVC692	Enterobacteria phage P88	1567486	S	79	127	206	7e-05
MVC692	Staphylococcus capitis	29388	S	4	0	4	0.0
MVC692	Staphylococcus aureus	1280	S	21	4	25	1e-05
MVC692	Staphylococcus haemolyticus	1283	S	10	1	11	0.0
MVC692	Pantoea stewartii	66269	S	6	1	7	0.0
MVC692	Enterobacter sp. R4-368	1166130	S	16	0	16	1e-05
MVC110	Shigella flexneri	623	S	85	433	518	0.0008699999999999999
MVC110	Shigella dysenteriae	622	S	194	918	1112	0.00186
MVC110	Escherichia marmotae	1499973	S	227	41	268	0.00045
MVC110	Citrobacter farmeri	67824	S	11	2	13	2e-05
MVC110	Citrobacter rodentium	67825	S	31	3	34	5.9999999999999995e-05
MVC110	Serratia sp. ATCC 39006	104623	S	21	3	24	4e-05
MVC110	Citrobacter werkmanii	67827	S	16	2	18	2.9999999999999997e-05
MVC110	Klebsiella pneumoniae	573	S	418	1940	2358	0.00395
MVC110	Klebsiella oxytoca	571	S	19	6	25	4e-05
MVC110	Lelliottia jeotgali	1907578	S	11	2	13	2e-05
MVC110	Citrobacter amalonaticus	35703	S	15	3	18	2.9999999999999997e-05
MVC110	Enterobacteriaceae bacterium w17	2282309	S	14	13	27	5e-05
MVC110	Raoultella ornithinolytica	54291	S	9	22	31	5e-05
MVC110	Cronobacter turicensis	413502	S	5	1	6	1e-05
MVC110	Cronobacter condimenti	1163710	S	10	1	11	2e-05
MVC110	Enterobacter cloacae	550	S	41	57	98	0.00016
MVC110	[Enterobacter] lignolyticus	1334193	S	6	0	6	1e-05
MVC110	Lelliottia sp. WB101	2153385	S	10	2	12	2e-05
MVC110	Pluralibacter gergoviae	61647	S	11	0	11	2e-05
MVC110	Dickeya paradisiaca	69223	S	12	7	19	2.9999999999999997e-05
MVC110	Homo sapiens	9606	S	28	0	28	5e-05
MVC110	Yersinia pestis	632	S	6	48	54	9e-05
MVC110	Cronobacter muytjensii	413501	S	4	0	4	1e-05
MVC110	Pantoea sp. At-9b	592316	S	4	2	6	1e-05
MVC110	Enterobacter hormaechei	158836	S	27	57	84	0.00014
MVC110	Citrobacter freundii complex sp. CFNIH2	2066049	S	295	144	439	0.00073
MVC110	Kluyvera intermedia	61648	S	4	1	5	1e-05
MVC110	Citrobacter koseri	545	S	60	7	67	0.00011
MVC110	Lelliottia amnigena	61646	S	23	2	25	4e-05
MVC110	Citrobacter freundii	546	S	259	140	399	0.00067
MVC110	Klebsiella aerogenes	548	S	27	2	29	5e-05
MVC110	Enterobacter asburiae	61645	S	29	22	51	9e-05
MVC110	Escherichia albertii	208962	S	2805	567	3372	0.00564
MVC110	Pseudomonas aeruginosa	287	S	5	10	15	2.9999999999999997e-05
MVC110	Salmonella bongori	54736	S	19	-19	0	0.0
MVC110	Proteus mirabilis	584	S	168	12	180	0.0003
MVC110	Klebsiella michiganensis	1134687	S	21	1074	1095	0.00183
MVC110	Escherichia coli	562	S	131265	447485	578750	0.9684200000000001
MVC110	Shimwellia blattae	563	S	20	0	20	2.9999999999999997e-05
MVC110	Escherichia fergusonii	564	S	61	34	95	0.00016
MVC110	Citrobacter sp. FDAARGOS_156	1702170	S	16	1	17	2.9999999999999997e-05
MVC110	Kosakonia sacchari	1158459	S	12	2	14	2e-05
MVC110	Salmonella enterica	28901	S	1847	5602	7449	0.012459999999999999
MVC110	Cedecea neteri	158822	S	8	0	8	1e-05
MVC110	Enterobacter sp. 638	399742	S	4	0	4	1e-05
MVC110	Kosakonia cowanii	208223	S	6	0	6	1e-05
MVC110	Klebsiella variicola	244366	S	44	70	114	0.00018999999999999998
MVC110	Enterobacteria phage mEp460	1147152	S	55	428	483	0.00081
MVC110	Kosakonia oryzae	497725	S	5	11	16	2.9999999999999997e-05
MVC110	Enterobacteriaceae bacterium ENNIH1	2066051	S	19	10	29	5e-05
MVC110	Cronobacter sakazakii	28141	S	7	3	10	2e-05
MVC110	Rahnella sp. ERMR1:05	1805933	S	12	0	12	2e-05
MVC110	Klebsiella quasipneumoniae	1463165	S	14	28	42	7e-05
MVC110	Enterobacteriaceae bacterium strain FGI 57	693444	S	12	0	12	2e-05
MVC110	Enterobacter cancerogenus	69218	S	5	0	5	1e-05
MVC110	Enterobacter sp. R4-368	1166130	S	5	0	5	1e-05
MVC110	Enterobacter sp. FY-07	1692238	S	11	0	11	2e-05
MVC110	Enterobacter sp. SA187	1914861	S	14	0	14	2e-05
MVC420	Escherichia marmotae	1499973	S	1757	248	2005	0.00042
MVC420	[Enterobacter] lignolyticus	1334193	S	135	10	145	2.9999999999999997e-05
MVC420	Erwinia gerundensis	1619313	S	4	1	5	0.0
MVC420	Citrobacter sp. CRE-46	1703250	S	19	111	130	2.9999999999999997e-05
MVC420	Citrobacter amalonaticus	35703	S	111	189	300	5.9999999999999995e-05
MVC420	Photorhabdus asymbiotica	291112	S	6	4	10	0.0
MVC420	Raoultella ornithinolytica	54291	S	185	185	370	8e-05
MVC420	Cronobacter condimenti	1163710	S	44	4	48	1e-05
MVC420	Lelliottia nimipressuralis	69220	S	15	7	22	0.0
MVC420	Leclercia sp. LSNIH1	1920114	S	27	12	39	1e-05
MVC420	Leclercia sp. LSNIH3	1920116	S	16	34	50	1e-05
MVC420	Citrobacter freundii	546	S	124	321	445	9e-05
MVC420	Citrobacter sp. CFNIH10	1920110	S	8	82	90	2e-05
MVC420	Citrobacter koseri	545	S	543	68	611	0.00013000000000000002
MVC420	Pantoea sp. PSNIH1	1484158	S	7	1	8	0.0
MVC420	Klebsiella aerogenes	548	S	304	38	342	7e-05
MVC420	Salmonella bongori	54736	S	162	1	163	2.9999999999999997e-05
MVC420	Dickeya dadantii	204038	S	5	14	19	0.0
MVC420	Lelliottia jeotgali	1907578	S	44	9	53	1e-05
MVC420	Salmonella enterica	28901	S	2230	4983	7213	0.00149
MVC420	Buchnera aphidicola	9	S	10	0	10	0.0
MVC420	Enterobacter ludwigii	299767	S	4	6	10	0.0
MVC420	Kosakonia cowanii	208223	S	200	5	205	4e-05
MVC420	Enterobacteriaceae bacterium w6	2282310	S	35	29	64	1e-05
MVC420	Brenneria sp. EniD312	598467	S	17	1	18	0.0
MVC420	Klebsiella quasipneumoniae	1463165	S	205	311	516	0.00011
MVC420	Cedecea neteri	158822	S	95	5	100	2e-05
MVC420	Enterobacter sp. SA187	1914861	S	262	7	269	5.9999999999999995e-05
MVC420	Enterobacter sp. FY-07	1692238	S	73	2	75	2e-05
MVC420	Enterobacteria phage HK633	1147147	S	5	11	16	0.0
MVC420	Enterobacteriaceae bacterium w17	2282309	S	17	16	33	1e-05
MVC420	Limnobaculum parvum	2172103	S	10	0	10	0.0
MVC420	Cronobacter malonaticus	413503	S	11	13	24	0.0
MVC420	Cronobacter turicensis	413502	S	23	5	28	1e-05
MVC420	Cronobacter muytjensii	413501	S	35	5	40	1e-05
MVC420	Enterobacter bugandensis	881260	S	20	5	25	1e-05
MVC420	Enterobacter sp. Crenshaw	1977566	S	5	6	11	0.0
MVC420	Pragia fontium	82985	S	5	0	5	0.0
MVC420	Leclercia adecarboxylata	83655	S	8	15	23	0.0
MVC420	Enterobacter hormaechei	158836	S	151	211	362	7e-05
MVC420	Enterobacter sp. 638	399742	S	39	3	42	1e-05
MVC420	Pantoea gaviniae	665914	S	6	2	8	0.0
MVC420	Bacillus cereus	1396	S	4	1	5	0.0
MVC420	Escherichia albertii	208962	S	3107	560	3667	0.0007599999999999999
MVC420	Providencia rettgeri	587	S	5	4	9	0.0
MVC420	Proteus mirabilis	584	S	34	4	38	1e-05
MVC420	Morganella morganii	582	S	31	2	33	1e-05
MVC420	Candidatus Fukatsuia symbiotica	1878942	S	6	0	6	0.0
MVC420	Klebsiella michiganensis	1134687	S	119	116	235	5e-05
MVC420	Escherichia phage pro483	1649240	S	88	194	282	5.9999999999999995e-05
MVC420	Citrobacter sp. FDAARGOS_156	1702170	S	180	99	279	5.9999999999999995e-05
MVC420	Brenneria goodwinii	1109412	S	8	0	8	0.0
MVC420	Kosakonia sacchari	1158459	S	57	8	65	1e-05
MVC420	Enterobacteria phage SfV	55884	S	105	167	272	5.9999999999999995e-05
MVC420	Kosakonia oryzae	497725	S	143	64	207	4e-05
MVC420	Cutibacterium acnes	1747	S	20	-1	19	0.0
MVC420	Enterobacter sp. HK169	1868135	S	6	7	13	0.0
MVC420	Enterobacteriaceae bacterium strain FGI 57	693444	S	115	4	119	2e-05
MVC420	Klebsiella quasivariicola	2026240	S	16	4	20	0.0
MVC420	Shigella flexneri	623	S	653	2362	3015	0.00062
MVC420	Shigella dysenteriae	622	S	1981	6394	8375	0.00173
MVC420	Gibbsiella quercinecans	929813	S	18	0	18	0.0
MVC420	Shigella phage SfII	66284	S	238	850	1088	0.00022999999999999998
MVC420	Klebsiella pneumoniae	573	S	12517	4134	16651	0.00345
MVC420	Klebsiella oxytoca	571	S	83	33	116	2e-05
MVC420	Enterobacter sp. E20	1560339	S	4	5	9	0.0
MVC420	Raoultella planticola	575	S	22	4	26	1e-05
MVC420	Pseudomonas sp. UW4	1207075	S	7	2	9	0.0
MVC420	Pantoea rwandensis	1076550	S	5	1	6	0.0
MVC420	Lelliottia sp. WB101	2153385	S	56	11	67	1e-05
MVC420	Escherichia phage D108	665033	S	31	68	99	2e-05
MVC420	Pasteurella multocida	747	S	9	7	16	0.0
MVC420	Plautia stali symbiont	891974	S	27	0	27	1e-05
MVC420	Aeromonas veronii	654	S	4	2	6	0.0
MVC420	Vibrio cholerae	666	S	5	7	12	0.0
MVC420	Citrobacter freundii complex sp. CFNIH2	2066049	S	20	73	93	2e-05
MVC420	secondary endosymbiont of Ctenarytaina eucalypti	1199245	S	6	0	6	0.0
MVC420	Cronobacter sakazakii	28141	S	47	43	90	2e-05
MVC420	Yersinia enterocolitica	630	S	63	2	65	1e-05
MVC420	Yersinia pestis	632	S	39	418	457	9e-05
MVC420	Candidatus Sodalis pierantonius	1486991	S	8	1	9	0.0
MVC420	Citrobacter youngae	133448	S	5	15	20	0.0
MVC420	Escherichia coli	562	S	1552729	3221250	4773979	0.98862
MVC420	Shimwellia blattae	563	S	153	2	155	2.9999999999999997e-05
MVC420	Escherichia fergusonii	564	S	1051	504	1555	0.00032
MVC420	Enterobacter cloacae complex sp.	2027919	S	28	14	42	1e-05
MVC420	Enterobacteria phage IME10	1090133	S	4	3	7	0.0
MVC420	Klebsiella variicola	244366	S	255	526	781	0.00016
